kepid,tce_plnt_num,pred_class,norm_kepid
006301035,02,0,006301035
006301132,01,0,006301132
006301428,01,0,006301428
006301428,02,0,006301428
006301745,01,0,006301745
006301745,02,0,006301745
006301745,03,0,006301745
006301745,04,0,006301745
006301749,01,0,006301749
006302589,01,0,006302589
006302589,02,0,006302589
006302589,03,0,006302589
006302655,01,0,006302655
006302655,02,0,006302655
006302655,03,0,006302655
006302655,04,0,006302655
006302655,05,0,006302655
006302903,01,0,006302903
006302903,02,0,006302903
006303436,01,0,006303436
006303679,01,0,006303679
006305192,01,1,006305192
006305572,01,0,006305572
006305572,02,0,006305572
006305572,03,0,006305572
006305938,01,0,006305938
006306896,01,0,006306896
006306896,02,0,006306896
006307000,01,1,006307000
006307062,01,0,006307062
006307062,02,0,006307062
006307062,03,0,006307062
006307063,01,0,006307063
006307063,02,0,006307063
006307063,03,0,006307063
006307083,01,0,006307083
006307083,02,0,006307083
006307083,03,0,006307083
006307083,04,1,006307083
006307243,01,0,006307243
006307521,01,0,006307521
006307521,02,1,006307521
006307537,01,0,006307537
006307537,02,0,006307537
006308416,01,0,006308416
006308416,02,0,006308416
006308416,03,0,006308416
006309129,01,0,006309129
006309129,02,0,006309129
006309264,01,0,006309264
006309763,01,1,006309763
006310397,01,0,006310397
006310397,02,0,006310397
006310397,03,0,006310397
006310414,01,0,006310414
006310636,01,1,006310636
006310929,01,0,006310929
006310979,01,0,006310979
006311382,01,0,006311382
006311520,01,0,006311520
006311520,02,0,006311520
006311520,03,0,006311520
006311564,01,0,006311564
006311637,01,0,006311637
006311681,01,0,006311681
006311891,01,1,006311891
006312314,01,0,006312314
006312521,01,0,006312521
006312534,01,0,006312534
006312643,01,0,006312643
006314173,01,0,006314173
006314185,01,0,006314185
006314185,02,0,006314185
006314475,01,0,006314475
006314475,02,0,006314475
006341932,01,0,006341932
006342333,01,1,006342333
006342398,01,0,006342398
006342566,01,0,006342566
006343170,01,1,006343170
006343576,01,0,006343576
006344431,01,0,006344431
006344431,02,0,006344431
006345732,01,1,006345732
006345732,02,1,006345732
006345758,01,1,006345758
006346698,01,0,006346698
006346698,02,0,006346698
006346698,03,0,006346698
006346721,01,0,006346721
006346809,01,1,006346809
006346894,01,0,006346894
006347258,01,0,006347258
006347299,01,1,006347299
006347299,02,1,006347299
006349881,01,1,006349881
006350031,01,1,006350031
006350476,01,0,006350476
006350522,01,0,006350522
006350882,01,1,006350882
006351097,01,0,006351097
006352349,01,0,006352349
006356207,01,1,006356207
006356627,01,0,006356627
006356627,02,0,006356627
006356627,03,0,006356627
006356627,04,0,006356627
006356692,01,1,006356692
006356928,01,0,006356928
006356928,02,0,006356928
006356928,03,0,006356928
006357290,01,1,006357290
006357667,01,0,006357667
006357702,01,0,006357702
006357702,02,0,006357702
006357702,03,0,006357702
006357702,04,0,006357702
006357795,01,0,006357795
006357795,02,0,006357795
006357958,01,0,006357958
006358937,01,1,006358937
006359228,01,0,006359228
006359320,01,1,006359320
006359320,02,1,006359320
006359320,03,1,006359320
006359798,01,0,006359798
006359798,02,0,006359798
006359802,01,0,006359802
006359802,02,0,006359802
006359802,03,0,006359802
006359802,04,0,006359802
006359926,01,1,006359926
006362386,01,0,006362386
006362386,02,0,006362386
006362386,03,0,006362386
006362874,01,1,006362874
006363494,01,0,006363494
006363560,01,0,006363560
006363900,01,0,006363900
006363900,02,0,006363900
006364064,01,0,006364064
006364067,01,0,006364067
006364126,01,0,006364126
006364143,01,0,006364143
006364162,01,0,006364162
006364195,01,0,006364195
006364200,01,0,006364200
006364215,01,1,006364215
006364215,02,0,006364215
006364247,01,0,006364247
006364276,01,0,006364276
006364294,01,0,006364294
006364307,01,0,006364307
006364327,01,0,006364327
006364582,01,1,006364582
006365076,01,0,006365076
006365156,01,1,006365156
006365321,01,1,006365321
006366501,01,0,006366501
006366501,02,0,006366501
006366501,03,0,006366501
006366501,04,0,006366501
006366501,05,0,006366501
006366512,01,0,006366512
006366512,02,0,006366512
006366512,03,0,006366512
006366617,01,0,006366617
006366617,02,0,006366617
006366617,03,0,006366617
006367260,01,0,006367260
006367365,01,0,006367365
006367439,01,0,006367439
006367628,01,0,006367628
006368175,01,1,006368175
006368175,02,1,006368175
006368222,01,0,006368222
006368222,02,0,006368222
006368222,03,1,006368222
006368230,01,1,006368230
006368414,01,0,006368414
006368414,02,0,006368414
006368414,03,0,006368414
006368905,01,1,006368905
006369131,01,1,006369131
006369222,01,0,006369222
006369539,01,0,006369539
006370120,01,0,006370120
006371322,01,0,006371322
006371322,02,0,006371322
006371322,03,0,006371322
006372135,01,0,006372135
006372194,01,1,006372194
006372268,01,0,006372268
006372268,02,0,006372268
006372268,03,0,006372268
006372320,01,0,006372320
006372320,02,0,006372320
006372633,01,0,006372633
006372633,02,0,006372633
006372942,01,0,006372942
006373680,01,0,006373680
006374004,01,0,006374004
006374004,02,0,006374004
006374063,01,0,006374063
006374063,02,0,006374063
006380217,01,0,006380217
006380533,01,0,006380533
006380544,01,0,006380544
006380544,02,0,006380544
006380593,01,0,006380593
006380631,01,0,006380631
006380750,01,0,006380750
006381128,01,0,006381128
006381128,02,0,006381128
006381128,03,0,006381128
006381128,04,0,006381128
006381306,01,0,006381306
006381306,02,0,006381306
006381309,01,0,006381309
006381517,01,0,006381517
006381517,02,0,006381517
006381846,01,1,006381846
006381846,02,1,006381846
006381846,03,1,006381846
006382217,01,1,006382217
006382217,02,1,006382217
006382916,01,0,006382916
006382916,02,0,006382916
006382943,01,0,006382943
006383595,01,0,006383595
006383595,02,0,006383595
006383785,01,1,006383785
006383785,02,1,006383785
006383821,01,1,006383821
006383932,01,0,006383932
006383932,02,0,006383932
006383932,03,0,006383932
006384840,01,0,006384840
006385010,01,0,006385010
006385010,02,0,006385010
006385302,01,0,006385302
006385943,01,0,006385943
006386598,01,0,006386598
006386784,01,0,006386784
006386823,01,0,006386823
006387185,01,0,006387185
006387185,02,0,006387185
006387257,01,0,006387257
006387257,02,0,006387257
006387257,03,0,006387257
006387450,01,0,006387450
006387450,02,0,006387450
006387542,01,1,006387542
006387557,01,1,006387557
006387591,01,0,006387591
006387591,02,0,006387591
006387819,01,0,006387819
006387819,02,0,006387819
006387819,03,0,006387819
006387887,01,0,006387887
006387887,02,0,006387887
006387895,01,0,006387895
006387895,02,0,006387895
006387895,03,0,006387895
006388333,01,0,006388333
006388333,02,0,006388333
006388333,03,0,006388333
006388443,01,0,006388443
006388443,02,0,006388443
006388443,03,0,006388443
006388466,01,0,006388466
006388466,02,0,006388466
006388770,01,1,006388770
006388994,01,0,006388994
006388994,02,0,006388994
006389098,01,0,006389098
006389098,02,0,006389098
006389098,03,0,006389098
006389396,01,0,006389396
006389755,01,0,006389755
006390013,01,0,006390013
006390080,01,0,006390080
006390080,02,0,006390080
006390080,03,0,006390080
006390236,01,0,006390236
006390236,02,0,006390236
006390243,01,0,006390243
006390243,02,0,006390243
006390824,01,0,006390824
006391733,01,0,006391733
006392244,01,0,006392244
006392581,01,0,006392581
006392581,02,0,006392581
006392601,01,0,006392601
006392601,02,0,006392601
006392727,01,1,006392727
006421137,01,0,006421137
006421188,01,0,006421188
006421188,02,0,006421188
006421483,01,0,006421483
006421503,01,0,006421503
006421759,01,0,006421759
006421759,02,0,006421759
006421759,03,0,006421759
006421759,04,0,006421759
006421937,01,0,006421937
006421937,02,0,006421937
006421937,03,0,006421937
006422070,01,1,006422070
006422155,01,1,006422155
006422155,02,1,006422155
006422155,03,1,006422155
006422155,04,1,006422155
006422367,01,0,006422367
006423922,01,1,006423922
006424561,01,1,006424561
006425135,01,0,006425135
006425597,01,0,006425597
006425957,01,1,006425957
006425957,02,1,006425957
006426158,01,0,006426158
006426158,02,0,006426158
006426158,03,0,006426158
006426158,04,0,006426158
006426158,05,0,006426158
006426158,06,0,006426158
006426592,01,1,006426592
006426592,02,0,006426592
006428700,01,1,006428700
006428700,02,1,006428700
006428794,01,1,006428794
006428850,01,0,006428850
006428850,02,0,006428850
006428850,03,0,006428850
006428850,04,0,006428850
006428850,05,0,006428850
006428942,01,0,006428942
006429742,01,0,006429742
006429742,02,0,006429742
006429742,03,0,006429742
006429812,01,1,006429812
006430330,01,0,006430330
006430330,02,0,006430330
006431624,01,0,006431624
006431670,01,0,006431670
006431670,02,0,006431670
006432054,01,0,006432054
006432054,02,0,006432054
006432054,03,0,006432054
006432054,04,0,006432054
006432059,01,0,006432059
006432345,01,1,006432345
006435936,01,1,006435936
006436029,01,1,006436029
006436029,02,0,006436029
006436505,01,1,006436505
006437719,01,0,006437719
006437993,01,0,006437993
006438099,01,1,006438099
006438216,01,0,006438216
006440528,01,0,006440528
006440685,01,0,006440685
006441258,01,0,006441258
006441258,02,0,006441258
006441436,01,0,006441436
006441436,02,0,006441436
006441729,01,0,006441729
006441729,02,0,006441729
006441729,03,0,006441729
006441729,04,0,006441729
006441738,01,1,006441738
006441836,01,0,006441836
006441836,02,0,006441836
006442060,01,0,006442060
006442060,02,0,006442060
006442193,01,0,006442193
006442246,01,0,006442246
006442340,01,1,006442340
006442340,02,1,006442340
006442340,03,1,006442340
006442377,01,1,006442377
006442735,01,1,006442735
006443093,01,1,006443093
006443122,01,0,006443122
006443122,02,0,006443122
006443122,03,0,006443122
006443274,01,1,006443274
006443392,01,0,006443392
006443392,02,0,006443392
006444896,01,1,006444896
006445116,01,0,006445116
006445601,01,0,006445601
006445969,01,0,006445969
006446130,01,0,006446130
006446951,01,0,006446951
006446951,02,0,006446951
006447258,01,0,006447258
006447258,02,0,006447258
006447258,03,0,006447258
006447258,04,0,006447258
006447326,01,0,006447326
006448173,01,0,006448173
006448173,02,0,006448173
006448173,03,0,006448173
006448362,01,0,006448362
006448362,02,0,006448362
006448362,03,0,006448362
006448666,01,0,006448666
006448768,01,0,006448768
006448768,02,0,006448768
006448768,03,0,006448768
006448768,04,0,006448768
006448890,01,1,006448890
006448890,02,1,006448890
006449291,01,0,006449291
006449358,01,0,006449358
006449552,01,0,006449552
006449552,02,0,006449552
006449552,03,0,006449552
006449552,04,0,006449552
006450067,01,0,006450067
006450067,02,0,006450067
006450067,03,0,006450067
006450067,04,0,006450067
006450934,01,0,006450934
006450934,02,0,006450934
006451125,01,0,006451125
006451160,01,0,006451160
006451160,02,0,006451160
006451160,03,0,006451160
006451160,04,0,006451160
006451294,01,0,006451294
006451294,02,0,006451294
006451605,01,0,006451605
006451605,02,0,006451605
006451605,03,0,006451605
006451876,01,0,006451876
006451876,02,0,006451876
006451936,01,1,006451936
006451936,02,1,006451936
006452607,01,0,006452607
006452607,02,0,006452607
006452607,03,0,006452607
006452742,01,0,006452742
006452742,02,0,006452742
006452742,03,0,006452742
006460857,01,0,006460857
006460857,02,0,006460857
006461219,01,0,006461219
006461219,02,0,006461219
006461601,01,0,006461601
006461601,02,0,006461601
006461850,01,0,006461850
006462033,01,0,006462033
006462033,02,0,006462033
006462033,03,0,006462033
006462033,04,0,006462033
006462863,01,1,006462863
006462863,02,1,006462863
006462863,03,1,006462863
006462863,04,1,006462863
006462874,01,0,006462874
006462874,02,0,006462874
006462901,01,0,006462901
006462901,02,0,006462901
006462901,03,0,006462901
006463047,01,0,006463047
006463047,02,0,006463047
006463436,01,0,006463436
006463436,02,0,006463436
006463436,03,0,006463436
006463499,01,0,006463499
006463772,01,0,006463772
006463772,02,0,006463772
006464285,01,0,006464285
006464285,02,0,006464285
006464938,01,0,006464938
006464938,02,0,006464938
006464938,03,0,006464938
006465159,01,0,006465159
006465159,02,0,006465159
006466443,01,0,006466443
006466583,01,0,006466583
006466583,02,0,006466583
006466939,01,0,006466939
006467349,01,0,006467349
006467363,01,1,006467363
006467363,02,1,006467363
006467826,01,0,006467826
006468089,01,0,006468089
006468138,01,1,006468138
006468337,01,0,006468337
006468848,01,0,006468848
006468904,01,1,006468904
006468938,01,0,006468938
006468938,02,0,006468938
006468987,01,0,006468987
006468987,02,0,006468987
006468987,03,0,006468987
006468987,04,0,006468987
006469599,01,0,006469599
006469599,02,0,006469599
006469690,01,0,006469690
006469690,02,0,006469690
006469690,03,0,006469690
006470149,01,1,006470149
006470232,01,0,006470232
006470232,02,0,006470232
006470232,03,0,006470232
006470516,01,0,006470516
006470516,02,0,006470516
006470521,01,0,006470521
006470917,01,0,006470917
006470973,01,0,006470973
006470973,02,0,006470973
006470973,03,0,006470973
006470998,01,0,006470998
006470998,02,0,006470998
006471021,01,1,006471021
006471229,01,0,006471229
006471230,01,0,006471230
006471244,01,0,006471244
006471490,01,0,006471490
006497146,01,1,006497146
006500206,01,0,006500206
006500206,02,0,006500206
006500714,01,0,006500714
006501635,01,1,006501635
006503434,01,0,006503434
006504534,01,0,006504534
006504534,02,0,006504534
006504954,01,1,006504954
006507427,01,0,006507427
006507433,01,1,006507433
006508221,01,1,006508221
006508221,02,1,006508221
006508221,03,1,006508221
006508221,04,1,006508221
006508478,01,0,006508478
006508478,02,0,006508478
006508478,03,0,006508478
006508478,04,0,006508478
006508734,01,0,006508734
006508943,01,0,006508943
006509175,01,0,006509175
006509175,02,0,006509175
006509175,03,0,006509175
006509175,04,0,006509175
006509282,01,1,006509282
006509328,01,0,006509328
006509713,01,0,006509713
006509713,02,0,006509713
006510059,01,0,006510059
006510174,01,0,006510174
006510174,02,0,006510174
006511019,01,0,006511019
006511019,02,0,006511019
006511019,03,0,006511019
006511019,04,0,006511019
006511182,01,1,006511182
006511354,01,0,006511354
006511354,02,0,006511354
006511354,03,0,006511354
006511799,01,0,006511799
006511799,02,0,006511799
006515246,01,0,006515246
006515488,01,0,006515488
006515722,01,0,006515722
006515722,02,0,006515722
006515722,03,0,006515722
006515722,04,0,006515722
006515722,05,0,006515722
006516185,01,1,006516185
006516825,01,0,006516825
006516874,01,0,006516874
006516874,02,0,006516874
006517512,01,0,006517512
006519892,01,0,006519892
006520011,01,0,006520011
006520011,02,0,006520011
006520259,01,0,006520259
006520519,01,1,006520519
006520533,01,0,006520533
006520658,01,0,006520658
006520753,01,1,006520753
006520753,02,1,006520753
006520923,01,0,006520923
006520969,01,0,006520969
006521045,01,1,006521045
006521045,02,1,006521045
006521045,03,1,006521045
006521110,01,0,006521110
006521110,02,0,006521110
006521136,01,0,006521136
006521136,02,0,006521136
006521174,01,0,006521174
006521542,01,0,006521542
006522144,01,0,006522144
006522144,02,0,006522144
006522179,01,0,006522179
006522179,02,0,006522179
006522242,01,1,006522242
006522353,01,0,006522353
006522735,01,0,006522735
006522735,02,0,006522735
006522735,03,0,006522735
006522745,01,0,006522745
006522750,01,0,006522750
006522750,02,0,006522750
006522750,03,0,006522750
006522823,01,0,006522823
006522823,02,0,006522823
006522823,03,0,006522823
006522824,01,0,006522824
006523058,01,1,006523058
006523216,01,0,006523216
006523216,02,0,006523216
006523259,01,0,006523259
006523351,01,1,006523351
006523440,01,0,006523440
006523440,02,0,006523440
006523587,01,0,006523587
006525106,01,0,006525106
006525185,01,0,006525185
006525193,01,0,006525193
006525196,01,0,006525196
006525209,01,0,006525209
006525209,02,0,006525209
006525209,03,0,006525209
006525249,01,0,006525249
006525280,01,0,006525280
006525462,01,0,006525462
006525946,01,1,006525946
006525946,02,1,006525946
006525946,03,1,006525946
006525946,04,0,006525946
